-,-,-
118, 10, 1009
118, 10, 1009
96, 41, 887
85, -9, 915
90, 30, 1051
90, 30, 1051
53, 5, 1136
15, 211, 1069
90, 65, 975
90, 65, 975
27, 7, 929
64, 35, 976
64, 35, 976
97, 8, 981
73, 26, 1045
99, 0, 1048
99, 0, 1048
112, 7, 929
62, 45, 1063
26, -6, 1000
26, -6, 1000
29, -3, 1003
-4, 4, 998
15, -11, 1000
15, -11, 1000
17, -11, 1000
16, -6, 998
18, -13, 1003
19, -10, 998
19, -10, 998
12, -12, 999
19, -10, 1001
13, -11, 998
15, -11, 1001
15, -11, 1001
16, -9, 1002
18, -11, 998
16, -11, 999
16, -11, 999
16, -11, 1000
17, -10, 1000
17, -10, 998
16, -11, 1001
15, -11, 1000
15, -11, 1000
16, -9, 1001
18, -11, 1000
18, -11, 999
17, -10, 1000
17, -10, 1000
17, -10, 1000
17, -10, 1000
18, -10, 999
18, -10, 1001
18, -10, 1001
16, -12, 999
17, -11, 999
16, -11, 1001
17, -12, 998
17, -12, 998
31, -71, 999
120, -85, 1002
119, -82, 1000
114, -69, 993
114, -43, 1023
114, -43, 1023
81, 114, 942
67, -28, 1017
9, -13, 1002
-11, 36, 995
49, 53, 1003
49, 53, 1003
-221, 7, 1007
-41, 44, 1007
-150, -36, 979
-45, -62, 1019
-45, -62, 1019
-234, 36, 987
-185, 40, 1008
-165, -8, 991
-124, 5, 994
-143, 31, 1008
-74, 4, 1002
-74, 4, 1002
-25, -31, 983
12, -49, 1013
45, -7, 997
45, -7, 994
83, -47, 994
106, -42, 995
99, -15, 1009
152, -40, 999
152, -40, 999
136, 35, 1001
158, -3, 991
206, -74, 1000
203, -32, 999
81, 5, 994
81, 5, 994
174, -61, 1007
125, -19, 989
144, -55, 1010
132, -41, 988
132, -41, 988
107, -32, 1010
52, -9, 983
42, -8, 1010
17, 75, 996
17, 75, 996
-5, 57, 991
0, -26, 1002
3, -31, 990
3, -31, 990
-8, -9, 1017
-42, 32, 997
-42, 32, 997
-80, 107, 912
-18, -82, 1007
22, -31, 986
-9, -44, 1012
-2, -40, 992
-2, -40, 992
9, -15, 1015
15, -39, 995
20, -23, 994
20, -23, 994
19, -14, 1008
1, -68, 997
20, -80, 997
19, -47, 987
19, -47, 987
-4, -31, 1013
34, -61, 999
45, -131, 993
51, -139, 998
51, -139, 998
45, -109, 1007
49, -63, 994
56, 8, 1009
48, -144, 990
48, -144, 990
68, -256, 994
58, -130, 1008
45, 4, 987
11, 121, 1010
11, 121, 1010
0, 119, 998
-22, 59, 995
28, 3, 1002
28, 3, 1002
11, 31, 1003
1, 47, 972
-40, 96, 1031
-40, 96, 1031
-40, 90, 1005
-28, -4, 992
8, -11, 980
-92, 40, 1022
-92, 40, 1022
-50, 18, 993
-59, 70, 996
-33, -18, 999
-8, -124, 1007
-58, -86, 998
-58, -86, 998
-84, 27, 996
-82, 72, 1001
-60, 84, 998
-47, -20, 1003
-47, -20, 1003
-54, -45, 994
-21, -44, 1000
-14, 41, 1001
-34, -1, 997
-10, -20, 1002
10, -31, 998
10, -31, 998
45, -27, 1004
45, -24, 1001
89, -37, 999
89, -37, 999
167, -130, 992
207, -170, 987
213, -110, 1002
146, -13, 1016
134, 85, 981
108, 67, 1013
108, 67, 1013
69, 54, 997
59, 36, 1029
105, -32, 999
128, -25, 944
128, -25, 944
79, -78, 1040
67, 8, 952
77, 73, 967
77, 73, 967
77, 6, 1001
40, 49, 977
17, 134, 1007
17, 134, 1007
32, 127, 1001
36, 108, 987
28, 41, 997
-2, -38, 990
-2, -38, 990
-13, 57, 1039
23, 110, 959
-18, 42, 1019
9, -38, 988
9, -38, 988
-29, -111, 984
-40, -30, 1017
-90, 28, 1013
-119, -68, 978
-155, -164, 985
-155, -164, 985
-215, -171, 1010
-280, -115, 1002
-226, -83, 1005
-390, -165, 1000
-327, -35, 1007
-318, -17, 980
-275, -34, 995
-239, -13, 1025
-211, -26, 985
-218, -91, 937
-200, -98, 1022
-173, -43, 987
-153, -1, 988
-153, -1, 988
-133, 43, 1020
-102, 23, 967
-25, -31, 1002
0, -78, 1003
38, -82, 983
38, -82, 983
46, -122, 1015
101, -89, 980
137, -11, 971
160, 130, 974
160, 130, 974
195, 122, 1017
268, 46, 1010
336, 111, 983
404, 124, 996
480, 90, 974
480, 90, 974
555, 34, 988
506, -6, 996
555, 66, 991
509, 56, 1016
509, 56, 1016
490, -5, 969
447, 0, 1018
350, 19, 990
278, -29, 1013
278, -29, 1013
254, -45, 966
169, -43, 966
136, -73, 956
87, 104, 1020
34, 121, 945
34, 121, 945
47, 11, 958
-7, -7, 976
-100, -74, 1022
-169, 27, 979
-169, 27, 979
-225, 97, 1017
-221, -60, 990
-249, -91, 991
-271, -126, 1006
-335, -92, 999
-423, 104, 988
-429, 77, 1004
-418, -112, 1013
-418, -112, 1005
-352, -152, 1005
-404, -81, 994
-396, 43, 1029
-364, 100, 999
-290, 56, 986
-185, 34, 1013
-208, -40, 971
-203, -83, 995
-172, -3, 1001
-121, 56, 981
-121, 56, 981
-111, -32, 972
-39, -125, 1024
-53, -154, 971
0, -46, 1018
58, 20, 977
58, 20, 977
126, -127, 987
124, -153, 1004
175, -89, 995
235, 109, 965
293, 141, 991
293, 141, 991
333, 45, 1007
388, -28, 985
459, -23, 988
504, 58, 1012
440, 120, 989
440, 120, 989
456, 30, 1011
387, -17, 993
385, -52, 976
333, -76, 997
241, 22, 986
241, 22, 986
181, 21, 1005
138, -10, 971
96, 58, 1013
96, 58, 1013
56, 65, 985
-192, 37, 988
-175, 102, 998
-267, 48, 1002
-,-,-
20, -8, 998
20, -8, 998
13, -10, 998
13, -10, 1000
16, -9, 999
16, -9, 999
16, -10, 998
15, -9, 999
15, -10, 998
15, -10, 998
15, -9, 1001
17, -9, 999
16, -9, 1000
16, -9, 1000
15, -9, 998
14, -10, 1000
16, -9, 1000
16, -10, 999
16, -10, 999
15, -10, 999
16, -9, 1000
15, -9, 998
15, -9, 998
16, -10, 1000
16, -8, 1000
15, -10, 997
15, -10, 997
15, -10, 999
16, -10, 1001
16, -9, 997
15, -9, 1000
15, -9, 1000
15, -10, 999
16, -9, 998
15, -8, 1001
15, -8, 1001
15, -9, 998
15, -10, 997
15, -9, 1001
15, -9, 1001
16, -9, 997
16, -10, 1000
15, -9, 999
15, -9, 999
15, -10, 996
16, -9, 1002
16, -10, 997
16, -10, 997
15, -10, 997
15, -9, 1001
16, -9, 998
15, -10, 998
-,-,-
15, -9, 1000
16, -9, 998
16, -9, 1000
16, -10, 999
16, -10, 999
15, -9, 998
16, -10, 999
17, -10, 1000
17, -10, 1000
15, -10, 997
16, -9, 1000
16, -10, 1000
15, -11, 997
15, -11, 997
15, -10, 1000
16, -9, 999
16, -10, 996
15, -9, 1000
15, -9, 1000
16, -11, 1000
16, -9, 1000
16, -9, 998
16, -9, 998
15, -9, 998
15, -9, 1000
16, -10, 999
16, -10, 999
15, -9, 999
17, -10, 1000
16, -10, 998
16, -10, 998
15, -10, 1000
16, -10, 999
16, -10, 999
16, -11, 999
16, -11, 999
15, -9, 998
15, -10, 998
17, -10, 999
17, -10, 999
16, -9, 999
15, -10, 998
16, -10, 999
16, -10, 999
16, -10, 999
15, -10, 999
16, -10, 999
15, -10, 999
15, -10, 999
15, -10, 999
16, -10, 998
15, -10, 999
15, -10, 999
15, -10, 998
15, -10, 998
16, -10, 998
17, -9, 999
17, -9, 999
16, -8, 999
-5, 205, 1003
-31, 283, 997
-31, 283, 997
-56, 179, 1014
-2, 77, 996
30, 32, 973
30, 32, 973
-41, 30, 999
-1, 151, 1019
-17, 80, 988
-33, -25, 1009
-33, -25, 1009
0, -108, 1010
7, -143, 981
10, -212, 1002
29, -258, 989
69, -283, 1010
51, -191, 991
51, -191, 991
39, -54, 996
28, -30, 999
18, 10, 999
18, 10, 999
27, 15, 997
38, 38, 997
16, 80, 1000
16, 80, 1000
-2, 109, 995
2, 52, 993
-1, 19, 1005
-1, 19, 1005
-37, 61, 1010
-67, 41, 999
-72, -6, 995
-78, 10, 994
-78, 10, 994
-91, -43, 997
-44, -64, 1001
-31, -93, 1015
-14, -95, 992
-8, -112, 990
-8, -112, 990
10, -72, 983
0, -54, 1021
-10, -80, 991
-39, -92, 1009
-39, -92, 1009
-10, -48, 983
25, -18, 1012
41, -70, 955
78, -82, 1031
58, -101, 991
58, -101, 991
36, -106, 970
40, -138, 996
57, -118, 995
59, -87, 1008
77, -84, 985
77, -84, 985
68, -57, 1016
72, -21, 994
75, -26, 986
75, -26, 986
67, -52, 1002
73, -46, 986
72, -33, 1017
98, -55, 989
98, -55, 989
98, -30, 1003
105, -54, 978
118, -61, 1012
121, -70, 988
105, -54, 1014
105, -54, 1014
113, -8, 1007
84, 38, 974
78, 65, 1003
76, 31, 1004
76, 31, 1004
79, 9, 998
87, 31, 1007
83, 111, 971
83, 111, 971
72, 142, 1008
55, 140, 1033
44, 84, 962
55, 11, 1017
55, 11, 1017
69, 119, 970
59, 133, 1010
37, 52, 1009
32, 46, 995
32, 46, 995
52, 39, 996
57, -18, 1015
57, -18, 1015
29, 30, 992
4, 57, 991
-5, 71, 1004
-5, 71, 1004
-14, 74, 988
-31, 33, 1015
-28, 18, 985
-30, 28, 1016
-30, 28, 1016
-60, 9, 987
-59, -20, 988
-75, -58, 1018
-72, -71, 993
-87, -33, 996
-87, -33, 996
-89, -56, 959
